Weather:,518,Location:,Shannon Airport Area,,,,
,,,,,,,
Voltage,10,10,10,10,10,10,10
,,,,,,,
Measurand,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS
Feeder ID,SC14,SC16,SC18,SC22,SC15,SC17,SC24
Load:,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm
Period,Reading,Reading,Reading,Reading,Reading,Reading,Reading
26/11/2016 15:00,0,59.2,34.2,16.9,47,37.6,74.4
26/11/2016 15:30,0,59.2,34.1,16.9,42.4,34.4,72.9
26/11/2016 16:00,0,57.6,34,16.9,34.2,37.1,72.2
26/11/2016 16:30,0,64.2,34,16.9,32,35.3,75.3
26/11/2016 17:00,0,71.3,35.2,16.9,32,35.8,76.4
26/11/2016 17:30,0,66.7,34.9,16.9,32,35.6,74.9
26/11/2016 18:00,0,61.1,34.9,16.9,32,35,77.7
26/11/2016 18:30,0,60.9,34,16.9,32,35.1,77.8
26/11/2016 19:00,0,58.2,30.2,16.9,32,35.1,81.3
26/11/2016 19:30,0,60.6,30.4,16.9,32,34.9,80.6
26/11/2016 20:00,0,60.6,30.4,16.9,32,34.9,80.6
26/11/2016 20:30,0,59.6,30.4,16.9,32,34.3,77.4
26/11/2016 21:00,0,58,30.4,16.9,32,34.9,80.7
26/11/2016 21:30,0,53.9,30.4,16.9,32,38,79.7
26/11/2016 22:00,0,52.6,30.4,16.9,31.4,34.8,74.8
26/11/2016 22:30,0,52.4,30.4,16.9,29.2,35,74.6
26/11/2016 23:00,0,51.9,30.4,16.9,29.1,36,74.2
26/11/2016 23:30,0,54.4,30.4,16.9,30.4,37.1,74
27/11/2016 00:00,0,55.8,30.4,16.9,30.1,38.6,77.8
27/11/2016 00:30,0,53.3,30.4,16.9,30.1,38.8,78.3
27/11/2016 01:00,0,50.9,30.4,16.4,30.1,35.6,75.9
27/11/2016 01:30,0,51.1,30.4,16.2,30.1,36.6,71.5
27/11/2016 02:00,0,45.9,30.4,16.2,30.1,35.7,74.1
27/11/2016 02:30,0,48.1,30.4,16.2,30.1,36.5,73.5
27/11/2016 03:00,0,44.9,30.4,17.7,30.1,36.1,71.1
27/11/2016 03:30,0,43.6,30.4,16.4,30.1,37.3,69.6
27/11/2016 04:00,0,45.7,30.4,17.7,30.1,38.4,69.8
27/11/2016 04:30,0,49.1,30.4,16.4,30.1,38.4,73.2
27/11/2016 05:00,0,50,30.4,16.4,30.1,38.4,74.8
27/11/2016 05:30,0,51.6,30.8,16.9,30.1,37.9,73.9
27/11/2016 06:00,0,54.3,30.6,18.1,32.8,37.7,75.9
27/11/2016 06:30,0,54.4,30.6,15.4,34.4,37.7,75.6
27/11/2016 07:00,0,49.8,32.5,15.4,33.4,37.7,76.1
27/11/2016 07:30,0,47.6,30.8,15.4,33.3,36,75.4
27/11/2016 08:00,0,51.6,31.5,15.4,32.5,35.1,76.6
27/11/2016 08:30,0,53.7,31.3,15.4,32.3,35.1,76.9
27/11/2016 09:00,0,53.9,31.2,15.4,33.2,35.1,78.7
27/11/2016 09:30,0,54.8,30.8,15.4,32.4,35.1,77.7
27/11/2016 10:00,0,56.5,30.4,15.4,32.3,35.1,75.8
27/11/2016 10:30,0,58.5,30.4,15.4,32.3,35.5,75.2
27/11/2016 11:00,0,60.4,30.4,15.4,30.6,35,75.8
27/11/2016 11:30,0,58.4,30.4,15.4,30.8,34.9,76.1
27/11/2016 12:00,0,59.9,30.4,15.4,32.2,34.8,75
27/11/2016 12:30,0,57.4,30.4,15.4,31.9,34.8,75
27/11/2016 13:00,0,55.6,30.4,15.4,32.4,35.2,74.8
27/11/2016 13:30,0,55.9,30.4,15.4,34,35.2,70.1
27/11/2016 14:00,0,56.8,30.4,15.4,33.5,35.4,69.3
27/11/2016 14:30,0,55.9,30.4,15.4,33.6,35.2,70
27/11/2016 15:00,0,57.2,30.4,15.4,32.2,35.6,70
27/11/2016 15:30,0,62.3,30.4,15.4,31.1,36,69.6
27/11/2016 16:00,0,63.4,30.4,15.4,31.9,36.1,69.8
27/11/2016 16:30,0,63.7,30.4,15.4,32.6,36.1,70.2
27/11/2016 17:00,0,61.7,30.4,15.4,32.6,35.7,71.4
27/11/2016 17:30,0,62.4,30.4,15.4,32.6,35.7,71.5
27/11/2016 18:00,0,59.1,30.4,15.4,27.9,35.7,71.3
27/11/2016 18:30,0,60.7,30.4,15.4,27.8,35.7,71.7
27/11/2016 19:00,0,58,30.4,15.4,27.8,35.7,69.1
27/11/2016 19:30,0,54.9,30.4,15.4,27.8,35.7,68.5
27/11/2016 20:00,0,54.9,30.4,15.4,27.8,35.7,68.5
27/11/2016 20:30,0,55.8,27.1,15.4,27.8,36,68.5
27/11/2016 21:00,0,50.6,25.4,15.4,27.8,36,69.1
27/11/2016 21:30,0,52.8,25.4,15.4,27.8,36,69.8
27/11/2016 22:00,0,55.2,25.4,15.4,27.8,36,67.9
27/11/2016 22:30,0,53.5,25.4,15.4,27.8,36,66.3
27/11/2016 23:00,0,0,0,0,0,0,0
27/11/2016 23:30,0,0,0,0,0,0,0
28/11/2016 00:00,0,53.5,25.4,15.4,27.8,36.2,69
28/11/2016 00:30,0,53.6,25.4,15.4,27.8,38.7,69
28/11/2016 01:00,0,52.1,25.4,19.7,27.8,38.3,69.9
28/11/2016 01:30,0,51.5,29.4,21,27.8,40.8,70.6
28/11/2016 02:00,0,51.8,30.2,21,27.8,40,69.3
28/11/2016 02:30,0,48.2,30.2,22.9,29,40.9,65.7
28/11/2016 03:00,0,48.2,30.2,21.3,32.9,39.1,67.6
28/11/2016 03:30,0,47,30.2,21.3,32.9,38.5,67.9
28/11/2016 04:00,0,46.1,30.2,21.3,32.9,38.4,67.2
28/11/2016 04:30,0,46.9,30.2,21.3,32.9,38.6,68.3
28/11/2016 05:00,0,52.6,30.2,21.3,32.9,38.7,68.8
28/11/2016 05:30,0,53.7,33.5,21.3,35.7,39.1,70.5
28/11/2016 06:00,0,55.6,40.3,21.3,44.3,41.1,72.5
28/11/2016 06:30,0,58.1,48.4,21.3,48.3,42.1,75.4
28/11/2016 07:00,0,60.3,62.1,25.4,82.9,42.5,93.3
28/11/2016 07:30,0,65,71,27.5,98.7,48.6,94.6
28/11/2016 08:00,0,61.8,85.5,28.3,115.8,70.3,94.9
28/11/2016 08:30,0,64.2,97,30.9,125.9,82,94.1
28/11/2016 09:00,0,70.2,98.3,32.8,128.5,84.1,94.6
28/11/2016 09:30,0,71.8,101.9,33.3,122.1,85.6,95.3
28/11/2016 10:00,0,70.3,100.2,31.9,118.7,82.3,100.7
28/11/2016 10:30,0,72.6,98.7,30,118.6,85.3,100.4
28/11/2016 11:00,0,72.3,98,32.9,124.9,84.2,100.7
28/11/2016 11:30,0,73,95.3,33.4,123.4,82.8,97.1
28/11/2016 12:00,0,72.6,97.9,34,128,82.2,94.4
28/11/2016 12:30,0,70.5,95.6,31.7,126.7,81.6,99
28/11/2016 13:00,0,67.6,92,37.1,123.5,77.9,97.5
28/11/2016 13:30,0,67.5,92.8,35.1,122.8,79.6,96.8
28/11/2016 14:00,0,69.1,96,34.2,124.9,81.7,97.5
28/11/2016 14:30,0,66.8,93.2,31.7,131.2,79.6,97.4
28/11/2016 15:00,0,70.1,91.8,32.8,124.6,76.5,95.9
28/11/2016 15:30,0,72.2,86.6,31.2,122.8,75.2,95
28/11/2016 16:00,0,73.4,79.5,30.6,116.9,72.2,92.8
28/11/2016 16:30,0,74.4,71.8,30.9,112.6,69.7,93
28/11/2016 17:00,0,72.3,63.1,29.5,110.9,63.4,94.2
28/11/2016 17:30,0,70.7,60.2,25.8,109.2,59,93.4
28/11/2016 18:00,0,68.5,59.5,25.2,103.7,62.4,93.2
28/11/2016 18:30,0,65.9,59.1,21.1,97.7,60.5,92.4
28/11/2016 19:00,0,64.6,58.2,19.8,96.2,59.3,91
28/11/2016 19:30,0,62.8,55.8,19.8,100.3,59,91.4
28/11/2016 20:00,0,62.8,55.8,19.8,100.3,59,91.4
28/11/2016 20:30,0,61.1,57.3,19.8,104.6,53.9,91.6
28/11/2016 21:00,0,59,54.9,19.8,97,55.3,93
28/11/2016 21:30,0,57.2,51.7,19.8,96.2,56.7,95.3
28/11/2016 22:00,0,56.7,50.9,15.6,93.5,55.6,94.4
28/11/2016 22:30,0,57.3,52.1,15.6,92.7,53.6,92.9
28/11/2016 23:00,0,57.8,53,19.8,97.4,52.8,92.3
28/11/2016 23:30,0,60.1,50.8,19.8,92.1,54,91.7
29/11/2016 00:00,0,58,47.6,19.8,82.4,53.3,90.6
29/11/2016 00:30,0,56.5,47.7,19.8,84.2,54.7,89.7
29/11/2016 01:00,0,55.3,46.5,19.8,81.6,56.4,89.9
29/11/2016 01:30,0,52.1,47,19.8,77.2,55,90.4
29/11/2016 02:00,0,51,46.2,19.8,77.7,56.5,87.1
29/11/2016 02:30,0,50.1,46.6,19.8,83.7,55.3,86.2
29/11/2016 03:00,0,49.1,44.9,19.8,82.9,53.1,87.6
29/11/2016 03:30,0,46.1,45.3,19.8,78.2,56.2,86.6
29/11/2016 04:00,0,44.4,45.5,19.8,76.4,55,85.1
29/11/2016 04:30,0,45.6,44.9,19.8,79.3,54,85.6
29/11/2016 05:00,0,50.8,46.7,20.5,82.8,55.6,84.7
29/11/2016 05:30,0,47.9,46.2,20.2,82.2,54.9,81.8
29/11/2016 06:00,0,54.5,52.2,20.9,84.5,55.7,85.6
29/11/2016 06:30,0,54.9,56.7,22.7,91.4,58.1,85.1
29/11/2016 07:00,0,57.2,67.6,29.1,102,60.2,95.2
29/11/2016 07:30,0,65,83.8,30.4,110.8,63.3,98.1
29/11/2016 08:00,0,66.6,87.7,29.8,126.5,73.5,99.5
29/11/2016 08:30,0,64.5,96.4,30.7,129.9,79.3,98.3
29/11/2016 09:00,0,64.9,97.7,32.7,134.7,78.9,93.9
29/11/2016 09:30,0,64.7,97.2,33.2,135.7,79,95.6
29/11/2016 10:00,0,65,93.7,32.8,130.3,79.2,97.2
29/11/2016 10:30,0,69,95.3,32.2,127.1,83.2,98.9
29/11/2016 11:00,0,70.6,97.4,32.7,129.4,83.7,98.2
29/11/2016 11:30,0,69.3,97.3,32.7,131.3,84.2,101.2
29/11/2016 12:00,0,73.9,98.6,32,138.2,78.9,101.2
29/11/2016 12:30,0,72.3,93.4,32,130.7,77.9,99.1
29/11/2016 13:00,0,67.7,88.4,33,123.7,74.1,100.7
29/11/2016 13:30,0,67.3,89.2,32.2,130.3,77.1,103.1
29/11/2016 14:00,0,67.8,90.7,32.2,125.3,81.4,107.7
29/11/2016 14:30,0,67.4,85.6,32.2,128.3,77.3,109
29/11/2016 15:00,0,65.3,84.5,32.2,129.5,75.1,105.7
29/11/2016 15:30,0,65.9,82.7,29.1,135.3,72.4,99.8
29/11/2016 16:00,0,65,79,28.3,130,70.9,98.3
29/11/2016 16:30,0,71.8,71.1,26.8,125.5,65.1,98.9
29/11/2016 17:00,0,73.5,63.9,27,116.5,62.2,102.1
29/11/2016 17:30,0,70,60.5,25.8,115.2,59.8,99.8
29/11/2016 18:00,0,67.9,59.3,23.6,107.6,61.4,94.1
29/11/2016 18:30,0,65.3,58.8,20.3,102,60.1,92.5
29/11/2016 19:00,0,64.5,57.9,19.4,99,59.5,92.8
29/11/2016 19:30,0,61.3,55.3,19.4,106.7,56.6,92.4
29/11/2016 20:00,0,61.3,55.3,19.4,106.7,56.6,92.4
29/11/2016 20:30,0,61.2,54.6,19.4,101.7,55.7,90.7
29/11/2016 21:00,0,61.9,51.2,17.8,101.8,54.6,91.7
29/11/2016 21:30,0,59.9,49.3,14.2,102.7,52.6,91.1
29/11/2016 22:00,0,56.9,49.3,14.2,102.7,51.5,92.3
29/11/2016 22:30,0,55.2,49.8,15.6,105.6,51.9,92.5
29/11/2016 23:00,0,57.4,49.5,19.4,105.5,52.3,89.5
29/11/2016 23:30,0,56.7,48.3,19.4,102.1,51.5,87.2
30/11/2016 00:00,0,57.2,45.1,19.4,91,51.9,88.3
30/11/2016 00:30,0,54.4,46.6,19.4,89.8,52.2,87.5
30/11/2016 01:00,0,52.5,46.1,19.4,93.9,51.9,88.6
30/11/2016 01:30,0,50.2,46.7,19.4,85.6,53.2,89.2
30/11/2016 02:00,0,49.6,46.2,19.4,81.2,52.3,87.9
30/11/2016 02:30,0,49.1,44.5,19.5,83.5,52.6,87.8
30/11/2016 03:00,0,49.1,45.9,19.8,81.2,54.4,86.2
30/11/2016 03:30,0,44,46,19.3,78.6,54.7,86
30/11/2016 04:00,0,44.8,47.7,19.3,84.9,56.2,82.6
30/11/2016 04:30,0,46.7,50.6,19.3,87.4,55.4,85.7
30/11/2016 05:00,0,50,50.4,23.2,86.9,54.7,86.9
30/11/2016 05:30,0,50.9,48.8,24.8,88.6,56.5,86.9
30/11/2016 06:00,0,52.6,54.7,25,95.1,57.8,89
30/11/2016 06:30,0,58.2,58.9,23,97.7,57.9,88.6
30/11/2016 07:00,0,60.6,70.3,27.9,103.2,58.9,95.5
30/11/2016 07:30,0,65.5,78.2,31.7,117.2,64.3,99.1
30/11/2016 08:00,0,65.8,92.9,31.4,134.9,71.9,96
30/11/2016 08:30,0,64,104,38.1,136.5,75.7,94.6
30/11/2016 09:00,0,67.1,103.4,37.8,131.4,78.5,93.5
30/11/2016 09:30,0,67.2,110.3,34.8,131.3,81.4,90.9
30/11/2016 10:00,0,69.1,102.6,35,135.4,78.1,90.9
30/11/2016 10:30,0,69.3,99.9,35.7,138.3,79.3,94.2
30/11/2016 11:00,0,66.4,100.7,35.5,133.6,79.1,97
30/11/2016 11:30,0,64.3,101.9,34.2,134.8,80.3,96.7
30/11/2016 12:00,0,65.7,103.4,32.8,138.5,75.9,97.1
30/11/2016 12:30,0,64.4,99.3,33.9,139.3,74.5,96.8
30/11/2016 13:00,0,63.5,95.2,32.9,132.7,79.7,95.8
30/11/2016 13:30,0,62.7,94.9,31.7,141.3,81.4,93.7
30/11/2016 14:00,0,62.9,99.3,33.2,141.8,78.3,94
30/11/2016 14:30,0,68.6,99,34.3,143.1,79.1,90.9
30/11/2016 15:00,0,68.3,96,31.7,141.5,78.1,92.7
30/11/2016 15:30,0,72.7,92.2,31.7,137,72.2,91.6
30/11/2016 16:00,0,72.8,91.4,31.7,129.7,66.8,90
30/11/2016 16:30,0,69.6,78.3,30.9,122.9,63.6,88.3
30/11/2016 17:00,0,64.1,64.2,30.6,117.2,61.1,88.9
30/11/2016 17:30,0,65.4,65.1,27.9,116.3,58.2,89.8
30/11/2016 18:00,0,63.1,63.8,22.3,115.2,56,86.1
30/11/2016 18:30,0,63.5,60.4,20.8,112.2,54.2,84.4
30/11/2016 19:00,0,62.1,57.7,20.7,110.6,54.4,89.3
30/11/2016 19:30,0,61.6,55.9,20.7,113,53.4,93.1
30/11/2016 20:00,0,61.6,55.9,20.7,113,53.4,93.1
30/11/2016 20:30,0,58.3,57.9,20.1,115.2,52.7,89.7
30/11/2016 21:00,0,56.8,55.1,16.9,114.8,53.3,89.7
30/11/2016 21:30,0,58.7,54.2,19.4,114.2,53.7,84.4
30/11/2016 22:00,0,57.6,51.7,22.4,109.5,53,82.5
30/11/2016 22:30,0,57.8,52.7,22.4,110.9,53.6,83.7
30/11/2016 23:00,0,0,52,0,111.2,53.3,88
30/11/2016 23:30,0,0,50.8,0,101.8,0,0
01/12/2016 00:00,0,59,49.4,21.7,98.8,53.9,90.2
01/12/2016 00:30,0,60.4,50.2,22,93.8,54.9,89.3
01/12/2016 01:00,0,55.6,49.6,20.5,93,54.9,90.1
01/12/2016 01:30,0,54.7,48.6,21.9,91.9,54.7,90.3
01/12/2016 02:00,0,54.5,50,21.9,87.9,54.3,88.6
01/12/2016 02:30,0,51.7,50.2,20.9,85.8,55.9,84.2
01/12/2016 03:00,0,49.2,47.9,21.3,85.8,55.5,87.7
01/12/2016 03:30,0,47.1,49.3,21.3,94.8,54.9,86.9
01/12/2016 04:00,0,45.4,49,22,97.4,55.5,86.7
01/12/2016 04:30,0,45.5,47.9,20.6,91.7,55.2,82.2
01/12/2016 05:00,0,46.7,49.2,24.1,89.8,55.2,85.2
01/12/2016 05:30,0,47.3,48.2,24,96.1,56.8,87
01/12/2016 06:00,0,49.5,56.7,24.4,95.9,57,88.3
01/12/2016 06:30,0,49.8,61.8,24.8,94.4,57.4,88.8
01/12/2016 07:00,0,54.5,70.3,27.4,107.1,58.8,94.5
01/12/2016 07:30,0,60.7,76.5,29.4,124.1,64.7,98.2
01/12/2016 08:00,0,62.3,82.3,33.1,137.8,73.9,97.6
01/12/2016 08:30,0,59.6,90.6,34.2,139.7,80,100.1
01/12/2016 09:00,0,60.8,98.2,37,138.8,81.7,99.5
01/12/2016 09:30,0,63.1,99.3,36.5,137.4,83.5,95.2
01/12/2016 10:00,0,65.1,99.5,35.9,135.2,80.5,97.1
01/12/2016 10:30,0,69.9,96.2,35.9,134,83.1,94.9
01/12/2016 11:00,0,68.7,99.3,37.1,135.9,86,94.9
01/12/2016 11:30,0,69,100.2,34.7,136.1,83.6,94.7
01/12/2016 12:00,0,70.2,97.3,35.2,145.1,86.6,93.4
01/12/2016 12:30,0,70.8,96.2,33.5,133.6,85.4,89.9
01/12/2016 13:00,0,66.2,90.3,35.7,134.3,82.4,89.9
01/12/2016 13:30,0,68.4,90.7,30.9,136.2,84.3,90.7
01/12/2016 14:00,0,66.3,98.5,30.9,136.6,84.9,95.1
01/12/2016 14:30,0,66.1,99.2,30.9,140.6,84.6,93.1
01/12/2016 15:00,0,66.9,97.2,30.9,135.8,79.2,94.9
01/12/2016 15:30,0,67.1,96.5,31.2,135.1,74.6,94.9
01/12/2016 16:00,0,67.2,90.5,32.7,122.6,70.9,94.9
01/12/2016 16:30,0,73,79.4,31.8,113,68.6,91.6
01/12/2016 17:00,0,73,67.3,31.8,116.3,66.9,89.3
01/12/2016 17:30,0,69.9,64.8,30,113.7,63.4,89.3
01/12/2016 18:00,0,69.7,63.8,30,110.2,61.7,89.3
01/12/2016 18:30,0,69.3,61.4,26.2,106.8,61.2,89.3
01/12/2016 19:00,0,68.2,60.7,22.6,104,59,88.7
01/12/2016 19:30,0,68.5,55.5,21.1,105.4,59.7,90.5
01/12/2016 20:00,0,68.5,55.5,21.1,105.4,59.7,90.5
01/12/2016 20:30,0,66.3,55.8,21.1,110.6,56.7,90.5
01/12/2016 21:00,0,61.4,52.4,21.1,101.9,55.4,85.5
01/12/2016 21:30,0,61.4,51.4,21.1,101.7,57.1,87.9
01/12/2016 22:00,0,61.4,48.7,18.8,105.1,55.6,85.9
01/12/2016 22:30,0,59.4,48.8,20.2,104.9,54.7,88.3
01/12/2016 23:00,0,59.5,48.5,21.3,99.8,54.6,86
01/12/2016 23:30,0,60.4,48.4,21.3,94.4,52.4,87.9
02/12/2016 00:00,0,61.3,45.3,21.3,93.4,54.4,88.5
02/12/2016 00:30,0,59.2,45.9,21.3,86.5,54.5,85.8
02/12/2016 01:00,0,59.2,45.2,21.3,92.8,55.8,90.2
02/12/2016 01:30,0,57.4,46.8,21.3,90.6,55.5,86.6
02/12/2016 02:00,0,56,44.5,21.3,84.2,55.5,84.4
02/12/2016 02:30,0,55.7,44.7,21.3,89,56.8,84.5
02/12/2016 03:00,0,55.4,45,21.3,86.9,55.3,84.4
02/12/2016 03:30,0,54.3,45,21.3,85,56.2,84.4
02/12/2016 04:00,0,53.4,45,21.3,82.8,55.8,85.4
02/12/2016 04:30,0,51.7,45,21.3,87.7,55,86.4
02/12/2016 05:00,0,51.7,44.4,22.4,96,55.9,89.6
02/12/2016 05:30,0,50.6,45.5,22.8,91.1,56.5,90.2
02/12/2016 06:00,0,55.3,57.7,23.5,89.9,55.2,92
02/12/2016 06:30,0,58.7,65.8,23.3,98.6,58.4,93.5
02/12/2016 07:00,0,61.4,71,27.3,101.5,67.7,99.1
02/12/2016 07:30,0,67.3,75.3,29.9,119.8,72.1,102.8
02/12/2016 08:00,0,66.9,85.8,32.3,131.3,75.2,102.7
02/12/2016 08:30,0,64,92,33.2,131,76.2,102
02/12/2016 09:00,0,70.3,103.2,33,132.1,77.2,105
02/12/2016 09:30,0,68.2,96.5,32.1,128.5,75.6,105.8
02/12/2016 10:00,0,68.5,95.1,33.1,129,74.4,104.7
02/12/2016 10:30,0,68.1,94.6,32.7,130.3,74.3,105.1
02/12/2016 11:00,0,64.4,95.1,32.7,127.6,76.9,103.4
02/12/2016 11:30,0,66,93.4,32.7,128.5,79,102.9
02/12/2016 12:00,0,68.2,89.8,30.5,132.8,75.7,104.4
02/12/2016 12:30,0,58.3,82,32.8,123,77.6,101.2
02/12/2016 13:00,0,61.3,86.8,29.3,115.4,78.3,103.4
02/12/2016 13:30,0,63.2,84.7,27.8,116.8,70.1,99.5
02/12/2016 14:00,0,63.2,80.6,27.8,113.8,64.6,97
02/12/2016 14:30,0,62.9,72.2,27.8,112.1,65.5,93.8
02/12/2016 15:00,0,65.8,65.7,27.8,109,63,92.4
02/12/2016 15:30,0,63.3,60.9,27.8,101,61.5,92
02/12/2016 16:00,0,66.7,56.6,27.8,94.9,63.4,92
02/12/2016 16:30,0,68.2,54.9,27.8,95.8,60.4,89.5
02/12/2016 17:00,0,67.1,51.8,27.3,97,57.7,86.5
02/12/2016 17:30,0,61,50.8,22.8,95.1,55.9,87
02/12/2016 18:00,0,61,50.8,22.8,93.2,54,87.7
02/12/2016 18:30,0,61.6,47.8,22.1,89.9,52.8,86.8
02/12/2016 19:00,0,62.8,45.9,19.8,84.6,50.1,82.3
02/12/2016 19:30,0,60.3,43.6,21.4,83.5,50.1,81.6
02/12/2016 20:00,0,60.3,43.6,21.4,83.5,50.1,81.6
02/12/2016 20:30,0,59.5,39.6,19.8,83,42.3,83.4
02/12/2016 21:00,0,58.9,38.6,16.7,83.9,40,79.6
02/12/2016 21:30,0,57.4,38.4,16.7,84,40,83
02/12/2016 22:00,0,55.6,38.9,16.7,76.5,39.8,83.5
02/12/2016 22:30,0,56.5,39.5,16.7,73.8,38.1,83.1
02/12/2016 23:00,0,59.7,37.9,16.7,74.7,39.2,83.1
02/12/2016 23:30,0,0,0,0,69.3,37,0
03/12/2016 00:00,0,58.1,38,16.7,63.4,37.8,81.9
03/12/2016 00:30,0,54.8,38,16.7,60.3,39.6,80.3
03/12/2016 01:00,0,54.8,38,17.1,60.6,37.6,80.1
03/12/2016 01:30,0,51.2,38.4,18.1,62.5,37.5,79.9
03/12/2016 02:00,0,52.5,37.8,18.1,62.3,40.3,80.6
03/12/2016 02:30,0,50.3,37.8,16.6,57.1,40.6,80.9
03/12/2016 03:00,0,50.3,37.8,16.6,54.8,40.6,79.8
03/12/2016 03:30,0,46.5,35,16.6,52.8,40.6,75.6
03/12/2016 04:00,0,46.1,36.8,16.6,49.1,40.6,71
03/12/2016 04:30,0,47.8,36.1,17,47.3,40.6,69
03/12/2016 05:00,0,46.4,37.1,16.4,47.2,40.6,69.8
03/12/2016 05:30,0,48.9,37.1,16.4,46.3,41.6,71.8
03/12/2016 06:00,0,50,37.1,16.4,46.3,42.2,74
03/12/2016 06:30,0,50.7,37.8,16.4,44.8,39.9,74.9
03/12/2016 07:00,0,53.9,42.6,17,44.5,40.6,77.8
03/12/2016 07:30,0,52.6,44.8,16.5,48.5,41.1,80.7
03/12/2016 08:00,0,51.6,48.4,16.5,57.8,41.2,78.8
03/12/2016 08:30,0,50.5,50.3,16.5,58.6,41.5,79.4
03/12/2016 09:00,0,55.4,50.6,16.5,55.7,41.5,81.8
03/12/2016 09:30,0,53.2,48.3,16.5,55.3,41.5,82.8
03/12/2016 10:00,0,50.8,47.9,16.5,55.8,41.7,82.4
03/12/2016 10:30,0,52.3,49.3,16.5,57.9,39.6,82.2
03/12/2016 11:00,0,53.4,46.7,16.5,58.7,39.6,79.4
03/12/2016 11:30,0,53.7,43.7,16.5,58.4,40,75.7
03/12/2016 12:00,0,52.9,41.2,16.5,56.7,40.2,76.3
03/12/2016 12:30,0,52.6,41.2,16.5,53.7,40.9,74.8
03/12/2016 13:00,0,48.1,37.6,16.5,51.3,40.5,75.9
03/12/2016 13:30,0,49.4,36.2,16.5,50.8,40.5,77.5
03/12/2016 14:00,0,47.8,36.4,16.5,50.2,40.5,73.2
03/12/2016 14:30,0,49.5,36.5,16.5,45,40.6,71.6
03/12/2016 15:00,0,52.2,35.3,16.5,38.8,40.6,72.6
03/12/2016 15:30,0,53.3,35.3,16.5,35.5,37.6,72.8
03/12/2016 16:00,0,57,35.3,16.5,35.5,37.8,71.9
03/12/2016 16:30,0,62.4,35.3,16.5,33.2,38.3,70.7
03/12/2016 17:00,0,66.3,35.3,16.5,30.5,38.1,70.6
03/12/2016 17:30,0,60.7,35.3,16.5,30.5,38.1,70.2
03/12/2016 18:00,0,55.4,35.3,16.5,30.5,38.1,70.1
03/12/2016 18:30,0,53.7,35.3,16.5,30.5,38.1,67.8
03/12/2016 19:00,0,56.1,35.3,16.5,30.5,37.5,66.6
03/12/2016 19:30,0,53.6,35.3,16.5,30.5,38.3,64.8
03/12/2016 20:00,0,53.6,35.3,16.5,30.5,38.3,64.8
03/12/2016 20:30,0,53.7,29.9,16.5,30.5,37.8,66.6
03/12/2016 21:00,0,53,29.9,16.5,30.5,37.8,67.7
03/12/2016 21:30,0,50,29.9,16.5,30.5,37.8,68.8
03/12/2016 22:00,0,49.3,29.9,16.5,30.5,37.8,68.7
03/12/2016 22:30,0,51.8,30,16.5,30.5,37.8,67.1
03/12/2016 23:00,0,56.8,30.9,16.5,30.5,37.6,64.8
03/12/2016 23:30,0,55.8,29.8,16.5,30.5,37.9,64.8
04/12/2016 00:00,0,55.8,29.8,16.5,25.7,38.7,66.8
04/12/2016 00:30,0,55.8,30.5,16.5,27.8,38.7,67.1
04/12/2016 01:00,0,55.2,30.1,16.5,30.7,38.7,68
04/12/2016 01:30,0,53.8,30.1,16.5,30.7,38.7,69.4
04/12/2016 02:00,0,52.4,30.6,16.5,30.7,38.7,67.6
04/12/2016 02:30,0,52.4,30,16.5,30.7,38.7,66.8
04/12/2016 03:00,0,52.4,31.2,16.5,30.7,38.7,65.1
04/12/2016 03:30,0,48.9,31.1,16.5,30.7,38.7,66.2
04/12/2016 04:00,0,48.9,31.1,16.5,30.7,38.7,66
04/12/2016 04:30,0,47.7,31.1,16.5,30.7,38.7,67.5
04/12/2016 05:00,0,46.5,31.1,16.5,30.7,38.7,71.8
04/12/2016 05:30,0,50.7,31.1,16.5,30.7,38.5,69.5
04/12/2016 06:00,0,51.8,31.7,16.5,30.7,39.8,72.5
04/12/2016 06:30,0,52.6,33.3,16.5,30.7,38.2,71.4
04/12/2016 07:00,0,50.8,31.7,16.5,30.7,38.1,71.4
04/12/2016 07:30,0,49.3,31.6,16.5,30.7,38.1,69.8
04/12/2016 08:00,0,47,31.6,16.5,30.7,38.1,71.9
04/12/2016 08:30,0,48.5,30.9,16.5,30.7,38.1,74.5
04/12/2016 09:00,0,47.1,30.9,16.5,30.7,38.2,76.3
04/12/2016 09:30,0,52.4,30.9,16.5,30.7,36.9,76.4
04/12/2016 10:00,0,50.2,30.9,16.5,30.7,36.3,75.9
04/12/2016 10:30,0,52.3,30.9,16.5,30.7,36.6,74.1
04/12/2016 11:00,0,51.6,30.9,16.5,30.7,37,73.6
04/12/2016 11:30,0,51.9,30.9,16.5,30.7,37.2,74.2
04/12/2016 12:00,0,50.6,30.9,16.5,28.3,36.8,72.8
04/12/2016 12:30,0,49.5,27.8,16.5,25.8,37.2,72
04/12/2016 13:00,0,47.9,25.7,16.5,25.8,37.7,74.7
04/12/2016 13:30,0,48.7,28.1,16.5,25.8,37.7,75.6
04/12/2016 14:00,0,50.3,29.8,16.5,25.8,37.7,76.4
04/12/2016 14:30,0,52.1,25.9,16.5,25.8,37.7,75.7
